idade;evasao;genero_id;estado_civil_id;formacao_id;departamento_id;salario;cargo_id;tempo_trabalho;quantidade_empresas_trabalhou;quantidade_anos_trabalhados_anteriormente;nivel_escolaridade_id;aumento_percentual_do_salario;distancia_de_casa;anos_com_o_atual_gestor;anos_na_empresa;cpf;satisfacao_trabalho
26;Não;3;2;9;5;3578;7;7;0;8;8;12;7;7;7;63064267069;1
29;Não;3;2;9;4;7988;12;9;1;10;8;13;17;9;10;99456334126;1
49;Sim;3;2;5;5;4284;7;3;3;20;6;20;28;3;4;54847488732;1
29;Sim;2;2;9;5;7553;9;7;0;9;4;12;14;7;8;89248068458;4
54;Não;2;2;6;5;17328;11;7;6;29;8;19;1;7;20;19660329765;4
58;Não;2;3;6;5;19701;11;8;3;32;8;21;1;5;9;40115426833;1
55;Não;3;5;6;5;14732;11;7;2;31;9;13;1;0;7;37113708620;4
36;Não;2;2;7;6;9278;5;4;3;15;9;16;3;1;5;83706743724;2
31;Sim;2;2;5;6;1359;9;0;1;1;9;12;1;0;1;76609597041;3
30;Não;2;5;7;6;4779;5;2;7;8;9;14;7;2;3;10573654249;1
31;Não;2;2;5;5;16422;11;2;3;9;10;11;8;0;3;77698090443;2
34;Não;3;5;9;5;2996;6;3;5;10;9;14;1;3;4;57135760586;1
31;Sim;2;2;5;5;1261;6;0;1;1;8;12;8;0;1;49649104057;2
27;Não;3;3;5;5;2099;7;0;0;6;4;14;11;4;5;89497031897;1
36;Não;3;2;5;5;5810;7;4;1;10;9;16;4;8;10;25330942975;4
36;Não;2;3;7;6;5647;5;2;4;11;9;13;16;2;3;4191770356;1
47;Não;3;3;8;5;3420;6;5;7;17;8;12;1;2;6;73779276725;4
25;Sim;3;3;5;6;4400;9;2;3;6;6;12;9;2;3;48734102857;1
37;Não;3;2;8;5;3500;7;5;0;7;6;14;5;3;6;48363384153;3
56;Não;2;3;5;5;2066;6;2;2;5;6;22;1;0;3;69498041907;1
47;Não;2;3;6;5;17169;11;17;3;26;9;19;2;6;20;43735739338;3
24;Não;2;3;6;6;4162;5;4;1;5;4;12;4;3;5;64474740788;3
32;Não;3;3;7;6;9204;5;3;4;7;10;12;7;3;4;17089535572;4
34;Não;2;3;5;5;3294;7;4;5;7;8;17;1;2;5;82337179610;2
41;Não;3;3;6;5;2127;6;2;2;7;10;12;5;3;4;97492670173;3
40;Não;3;5;9;5;3975;7;7;3;11;9;11;9;7;8;49696898173;3
31;Não;3;5;5;6;10793;5;7;1;13;6;18;8;9;13;56744537361;4
46;Sim;3;5;7;6;10096;5;7;4;28;8;11;9;3;7;50388633904;4
39;Sim;2;2;5;5;3646;7;0;2;11;8;23;2;0;1;57727412239;1
31;Sim;2;2;5;5;7446;8;8;1;10;10;11;1;7;10;63394581569;2
45;Não;3;5;6;5;10851;9;7;2;24;8;18;20;7;7;51098863085;1
31;Não;2;2;6;4;2109;12;2;9;8;6;18;8;2;3;85111222368;2
31;Sim;3;3;5;5;3722;7;2;6;7;8;13;2;2;2;30006552892;4
45;Não;3;3;8;5;9380;8;1;4;10;8;18;29;2;3;54700103167;4
48;Não;3;5;7;6;5486;5;2;4;15;8;11;7;2;2;17640603137;1
34;Sim;2;3;8;4;2742;12;2;1;2;9;15;9;2;2;63495084391;3
40;Não;3;5;6;5;13757;11;8;2;16;4;11;8;8;9;21000749106;2
28;Não;3;2;6;6;8463;5;4;0;6;8;18;5;3;5;16716254591;1
44;Não;3;2;5;5;3162;7;2;3;7;8;14;5;3;5;2723224966;3
53;Não;3;2;6;5;16598;11;8;4;35;8;12;2;8;9;20002766461;2
49;Não;3;3;8;5;6651;9;2;2;20;9;14;5;2;3;56659842621;3
40;Não;3;5;6;5;2345;6;1;2;8;8;14;2;2;3;53299286985;3
44;Não;3;2;5;5;3420;6;2;1;6;8;13;20;3;5;532711064;2
33;Não;3;3;6;6;4373;5;3;0;5;8;14;7;3;4;82815398438;1
34;Não;3;2;9;6;4759;5;9;3;15;8;18;3;12;13;41330169407;1
30;Não;3;3;5;6;5301;5;1;8;4;4;15;16;2;2;61511354426;3
42;Não;2;2;6;5;3673;7;9;1;12;6;13;9;8;12;87173015062;4
44;Não;2;3;7;6;4768;5;0;7;11;10;12;1;0;1;27336028278;3
30;Não;3;5;8;5;1274;6;0;1;1;8;13;7;0;1;4649569710;3
57;Não;3;3;5;5;4900;6;9;0;13;6;24;1;8;12;85154711682;3
49;Não;3;5;5;5;10466;9;7;3;29;9;14;7;7;8;47192569708;2
34;Não;3;5;6;5;17007;11;8;7;16;8;14;15;9;14;5692462916;1
28;Sim;3;3;8;6;2909;9;2;3;5;8;15;1;2;3;34423051270;3
29;Sim;2;2;8;6;5765;5;3;5;7;8;11;13;0;5;83872188022;2
34;Sim;2;2;6;6;4599;5;9;0;16;9;23;24;10;15;16844985313;2
35;Não;3;3;5;6;2404;9;0;1;1;4;13;7;0;1;48371539861;3
24;Sim;3;2;6;5;3172;7;0;2;4;8;11;9;0;0;38671014347;1
24;Não;2;3;5;6;2033;9;0;1;1;6;13;13;0;1;22908737819;2
44;Não;3;2;6;5;10209;8;2;5;16;4;18;2;2;2;31353278326;3
29;Não;3;5;5;6;8620;5;7;1;10;8;14;19;4;10;15855419848;3
30;Não;3;5;5;4;2064;12;3;0;6;8;21;1;3;5;56300332028;3
55;Não;3;3;5;5;4035;9;2;0;4;9;16;4;2;3;58204646978;3
33;Não;2;3;6;5;3838;7;4;8;8;9;11;4;2;5;17086234287;2
47;Não;2;3;6;6;4591;5;4;3;11;8;17;14;2;5;55738226224;3
28;Sim;3;2;6;5;2561;7;0;7;8;6;11;2;0;0;64031589325;1
28;Não;3;5;5;5;1563;6;0;1;1;8;14;1;0;1;63980663636;3
28;Não;3;2;5;6;4898;5;2;0;5;8;14;7;3;4;68546743283;1
49;Não;2;3;6;5;4789;7;2;4;10;6;25;3;2;3;27849836848;1
29;Não;2;3;5;5;3180;7;2;0;4;4;13;2;2;3;3812427888;2
28;Não;3;3;5;5;6549;8;6;1;8;4;14;29;7;8;7467465850;2
33;Não;3;2;5;5;6388;9;0;2;14;10;17;8;0;0;72668254224;3
32;Não;3;2;6;5;11244;4;2;2;10;8;25;10;0;5;99114920240;4
54;Não;2;5;6;5;16032;4;9;3;26;9;20;11;12;14;4987903492;4
29;Sim;3;2;8;5;2362;6;7;6;11;9;13;1;7;9;45472801551;1
44;Não;3;3;5;5;16328;11;6;3;24;8;13;28;17;20;37686370734;1
39;Não;2;2;5;5;8376;8;0;4;9;8;18;6;2;2;18989185648;2
46;Não;2;3;5;6;16606;4;12;8;23;8;12;3;1;13;85384065941;2
35;Não;2;2;5;5;8606;9;8;1;11;8;19;16;3;11;43196626697;2
23;Não;3;2;5;5;2272;7;3;0;5;4;14;20;2;4;40825418378;3
40;Sim;3;2;5;5;2018;7;4;3;15;9;14;9;0;5;58377170497;1
34;Não;3;3;8;6;7083;5;9;1;10;8;14;1;6;10;23328508333;3
31;Sim;2;2;5;5;4084;6;2;1;7;8;12;3;7;7;46764452705;3
50;Não;3;2;6;5;14411;11;6;1;32;10;13;22;9;32;53440217857;4
34;Não;3;3;8;6;2308;9;10;0;12;6;25;7;7;11;95770893083;3
42;Não;3;3;6;5;4841;7;0;4;4;8;14;2;0;1;18228692042;2
37;Não;3;3;6;5;4285;6;8;1;10;8;17;13;7;10;15698697706;4
29;Não;2;3;9;5;9715;9;7;3;9;4;13;8;7;7;18550246131;1
33;Não;3;2;5;5;4320;8;3;1;5;8;13;25;2;5;79482632480;2
45;Não;3;3;8;5;2132;6;4;4;8;8;20;28;3;5;4885579754;4
42;Não;3;3;5;5;10124;9;8;2;24;8;14;2;9;20;4093354368;4
40;Não;3;3;6;6;5473;5;4;0;9;6;12;9;1;8;97289867223;1
33;Não;3;3;5;5;5207;7;14;1;15;9;12;28;7;15;46112349247;3
40;Não;3;2;6;4;16437;4;7;1;21;6;21;6;7;21;14429885600;4
24;Não;3;5;8;5;2296;7;1;0;2;6;14;21;0;1;62898210372;1
40;Não;3;5;5;5;4069;9;2;3;8;6;18;8;2;2;18991356966;4
45;Não;3;5;8;5;7441;9;8;1;10;9;12;1;7;10;23226732678;2
35;Não;2;3;5;6;2430;9;3;0;6;9;23;28;2;5;50720938016;3
32;Não;2;3;5;5;5878;6;1;3;12;6;12;5;5;7;8348564392;2
36;Não;3;2;5;6;2644;9;2;3;7;9;21;2;2;3;92036566098;4
48;Não;2;5;5;6;6439;5;7;8;18;9;14;16;7;8;83197578308;3
29;Não;3;3;5;5;2451;6;0;6;5;8;18;9;0;1;63209571090;3
33;Não;3;3;5;6;6392;5;2;2;8;9;13;8;2;2;76869350461;1
30;Sim;3;3;5;6;9714;5;8;1;10;8;11;1;7;10;94690358605;1
38;Não;3;3;10;4;6077;12;3;3;10;9;11;10;2;6;6446800239;3
35;Não;3;2;6;5;2450;7;0;1;3;8;19;1;2;3;16668482410;1
30;Não;3;3;8;6;9250;5;2;3;9;9;12;29;3;4;8813244079;2
35;Sim;2;5;5;5;2074;7;0;1;1;8;12;2;0;1;86119970057;1
53;Sim;2;3;8;5;10169;8;7;0;34;10;16;2;9;33;49820812490;4
38;Sim;3;3;6;5;4855;8;2;4;7;8;11;2;4;5;75282806329;2
32;Não;3;3;8;5;4087;6;5;4;9;9;14;1;2;6;78967520232;1
48;Não;2;3;9;5;2367;6;2;8;10;9;12;15;6;8;12836947138;1
34;Não;3;2;6;5;2972;6;0;1;1;9;13;7;0;1;96063712075;4
55;Não;3;3;7;6;19586;4;6;1;36;10;21;26;13;36;22149548288;4
34;Não;3;3;5;5;5484;6;2;9;9;9;17;1;1;2;87181977691;4
26;Não;2;3;5;5;2061;6;0;1;1;8;21;3;0;1;28719493458;4
38;Não;3;3;5;6;9924;5;8;0;10;8;11;14;7;9;34121525065;2
38;Não;2;2;5;6;4198;5;2;2;8;8;12;16;2;3;94436479440;2
36;Não;2;2;5;6;6815;5;0;6;15;9;13;1;0;1;68428522508;3
29;Não;3;2;6;5;4723;7;9;1;10;4;18;3;5;10;84482542552;1
35;Não;2;2;6;5;6142;9;2;3;10;9;16;10;4;5;6094193901;3
39;Não;3;3;6;6;8237;5;6;2;11;8;11;6;6;7;19479183402;3
29;Não;3;5;5;5;8853;9;4;1;6;4;19;2;3;6;43806696129;4
50;Não;3;3;7;6;19331;4;0;4;27;8;16;9;0;1;41651016106;3
23;Não;3;3;8;5;2073;6;2;2;4;8;16;10;2;2;39641110678;3
36;Não;3;3;5;5;5562;7;2;3;9;9;13;6;2;3;11334865068;1
42;Não;3;2;9;5;19613;4;0;8;24;6;22;9;1;1;28452322162;4
35;Não;3;3;5;5;3407;7;9;1;10;8;17;28;8;10;80061668660;3
34;Não;3;3;8;5;5063;9;2;1;8;9;14;10;7;8;5153298324;3
40;Não;2;3;5;6;4639;5;4;1;5;6;15;14;2;5;69160410509;1
43;Não;3;5;8;5;4876;7;4;5;8;8;12;27;2;6;35343823988;2
35;Não;3;3;5;5;2690;7;0;1;1;6;18;7;1;1;42935587976;4
46;Não;3;2;5;6;17567;4;0;1;27;9;15;1;12;26;83027560318;1
28;Sim;3;3;6;5;2408;7;1;1;1;8;17;24;0;1;73282686992;2
22;Não;2;3;9;5;2814;6;2;1;4;6;14;26;3;4;42504935371;3
50;Não;3;3;6;5;11245;9;8;2;32;10;15;20;13;30;53683373597;3
32;Não;2;3;9;5;3312;6;2;3;6;9;17;5;2;3;52758853831;4
44;Não;2;5;6;5;19049;11;7;0;23;8;14;7;10;22;8794805839;4
30;Não;3;3;6;5;2141;6;4;1;6;8;12;7;1;6;85981509408;2
45;Não;2;2;6;5;5769;7;7;1;10;10;14;5;4;10;66066515992;1
45;Não;3;3;7;6;4385;5;7;1;10;8;15;26;5;10;65745033951;1
31;Não;3;2;9;6;5332;5;2;7;10;9;13;2;3;5;53154997032;1
36;Não;2;3;5;5;4663;8;2;9;7;9;12;12;1;3;40710660392;3
34;Não;3;5;5;5;4724;8;7;1;9;9;13;10;2;9;23739513210;4
49;Não;2;3;5;5;3211;7;6;1;10;9;14;25;4;9;1168576454;1
39;Não;3;3;6;5;5377;8;7;2;10;10;13;10;7;7;25769917178;1
27;Não;3;5;9;5;4066;7;7;1;7;8;11;19;7;7;43944546970;1
35;Não;3;3;5;5;5208;6;15;1;16;10;11;18;10;16;35835908637;1
28;Não;2;5;6;5;4877;8;3;0;6;8;21;27;0;5;78990124207;1
21;Não;3;2;6;5;3117;6;2;1;3;4;18;5;2;2;1319850094;4
18;Sim;2;2;6;6;1569;9;0;1;0;6;12;3;0;0;65140399286;4
47;Não;2;3;5;4;19658;4;2;3;27;9;11;26;0;5;82799393180;3
39;Não;3;5;6;5;3069;7;8;0;11;6;15;3;7;10;11462766087;3
40;Não;2;3;5;5;10435;8;15;1;18;8;13;15;12;18;72618538274;3
35;Não;2;3;5;5;4148;9;11;1;15;9;12;8;9;14;65810740442;3
37;Não;3;3;5;5;5768;8;3;3;9;8;17;19;2;4;47583040802;3
39;Não;2;2;6;5;5042;8;2;0;10;8;13;4;8;9;77773607519;3
45;Não;2;5;9;5;5770;8;7;1;10;6;19;2;9;10;16836098364;4
38;Não;2;3;6;5;7756;8;4;3;10;6;19;2;2;5;21553270405;3
35;Sim;3;3;6;6;10306;5;12;9;15;8;17;10;0;13;76629656013;1
37;Não;2;3;6;5;3936;6;4;1;8;8;11;10;7;8;40056180699;2
40;Não;2;2;5;5;7945;8;2;6;18;8;15;16;3;4;89317604266;4
44;Não;3;3;10;4;5743;12;7;4;14;10;11;1;2;10;50559471420;4
48;Não;3;3;6;5;15202;4;2;2;23;10;25;4;2;2;97014841667;4
35;Sim;3;5;6;6;5440;5;2;6;7;6;14;15;2;2;20788849132;4
24;Não;2;2;8;5;3760;6;3;1;6;4;13;2;3;6;70341109137;4
27;Não;2;3;6;5;3517;6;2;7;5;8;17;8;2;3;71374192599;3
27;Não;3;2;6;5;2580;6;2;2;6;8;13;2;2;4;1621803391;4
40;Sim;3;2;5;5;2166;7;2;3;10;8;14;7;3;4;58402645933;1
29;Não;3;2;6;6;5869;5;2;9;8;8;11;10;4;5;11357577504;3
36;Não;2;3;5;5;8008;9;2;4;9;9;12;5;2;3;26923845616;1
25;Não;3;5;5;5;5206;8;7;1;7;4;17;2;7;7;64877274205;3
39;Não;3;3;6;5;5295;8;4;4;7;8;21;12;0;5;62934031990;2
49;Não;2;3;9;5;16413;11;2;3;27;9;16;22;2;4;31887724012;2
50;Não;2;5;5;5;13269;11;11;5;19;10;15;17;11;14;87786869336;1
20;Não;2;2;6;6;2783;9;2;1;2;8;19;2;2;2;67390110946;3
34;Não;2;5;5;5;5433;6;8;1;11;8;12;3;9;11;80115288687;2
36;Não;3;2;5;5;2013;7;3;2;15;8;11;7;3;4;99174734674;2
49;Não;2;3;5;5;13966;9;11;2;30;4;19;6;12;15;32663358883;3
36;Não;2;3;6;5;4374;8;2;0;4;9;15;1;2;3;24730164275;3
36;Não;3;5;5;5;6842;9;4;6;13;6;20;3;4;5;69704089119;1
54;Não;2;3;6;5;17426;4;8;3;36;10;25;22;7;10;36818876853;3
43;Não;3;3;5;5;17603;11;10;1;14;6;24;15;11;14;44140926403;3
35;Sim;3;2;9;6;4581;5;9;3;13;9;24;12;7;11;16441401761;4
38;Não;3;3;5;5;4735;6;11;7;19;8;15;1;9;13;32145592339;4
29;Não;3;5;6;6;4187;5;0;1;10;8;13;5;9;10;32662094426;2
33;Não;3;5;6;6;5505;5;2;1;6;9;14;2;4;6;59664988754;4
32;Não;3;5;6;5;5470;6;5;0;10;8;13;2;6;9;8845737055;2
31;Não;2;3;5;6;5476;5;0;1;10;9;11;5;2;10;8144451826;4
49;Não;2;5;6;5;2587;7;2;4;17;8;16;16;2;2;61870356698;1
38;Não;2;2;6;5;2440;7;3;1;4;8;22;2;3;4;89685594968;2
47;Não;2;5;5;6;15972;4;2;6;29;9;14;2;2;3;40060316052;2
49;Não;3;2;5;5;15379;4;7;4;23;8;14;1;0;8;24200064081;3
41;Não;3;2;5;6;7082;5;0;3;21;6;16;23;2;2;44003285251;3
20;Não;3;2;5;6;2728;9;2;1;2;4;11;9;2;2;25666119745;1
33;Não;2;5;5;6;5368;5;5;1;7;8;25;16;2;6;8169560897;4
36;Não;3;3;5;5;5347;9;2;6;10;9;14;26;2;3;62928054940;3
44;Não;2;5;5;4;3195;12;2;4;8;8;18;1;2;2;28079010503;4
23;Sim;3;2;6;5;3989;7;4;1;5;4;11;8;2;5;28164253492;3
38;Não;2;3;6;5;3306;7;0;7;7;6;19;4;0;0;39048702254;3
53;Não;3;3;6;5;7005;9;3;3;11;9;15;24;2;4;50602029464;4
48;Sim;2;3;6;6;2655;9;7;2;19;6;11;7;7;9;11173385874;3
32;Sim;3;2;5;5;1393;7;0;1;1;9;12;2;0;1;48669751265;2
26;Não;3;2;6;5;2570;7;7;1;7;8;20;7;7;7;1328450639;4
55;Não;3;5;8;5;3537;6;2;5;8;8;12;22;2;4;77493351771;2
34;Não;3;3;6;5;3986;7;10;1;15;6;14;5;13;15;69518746839;4
60;Não;3;5;6;5;10883;9;0;3;19;9;20;1;0;1;28297981961;4
33;Não;3;3;6;5;2028;7;11;1;14;8;18;21;13;14;83612565934;2
37;Não;3;5;6;6;9525;5;3;1;6;9;14;1;3;6;85053071821;4
34;Não;2;3;5;5;2929;6;9;1;10;8;12;19;7;10;79705355040;4
23;Sim;3;5;5;6;2275;9;2;1;3;8;21;7;2;3;92935140067;4
44;Não;2;3;5;5;7879;9;7;1;9;8;19;2;7;8;52549069111;4
35;Não;3;2;6;5;4930;6;4;0;6;9;14;2;4;5;74897148888;4
43;Não;3;3;6;6;7847;5;9;1;10;8;17;2;8;10;74293802260;4
24;Não;3;3;6;5;4401;6;3;1;5;8;16;9;4;5;32676864800;3
41;Não;3;2;7;6;9241;5;8;1;10;8;12;6;7;10;34924926550;3
29;Não;2;3;6;5;2974;7;3;9;9;9;17;9;2;5;38114486277;3
36;Não;2;2;5;6;4502;9;7;3;17;9;15;2;7;13;2291886729;4
45;Não;3;3;5;5;10748;9;15;3;25;4;23;1;4;23;89363990502;3
24;Sim;3;3;10;4;1555;12;0;1;1;4;11;22;0;1;24171591354;3
47;Sim;3;3;5;6;12936;5;5;7;25;8;11;9;10;23;70439608194;3
26;Não;3;3;6;5;2305;7;2;1;3;9;15;17;2;3;74274642050;3
45;Não;2;2;8;5;16704;11;6;1;21;6;11;28;6;21;24043750946;2
32;Não;3;3;5;5;3433;6;2;6;10;8;13;10;3;5;56561848435;3
31;Não;3;3;5;5;3477;7;2;1;6;9;14;2;3;5;85638819001;3
41;Não;3;3;10;4;6430;12;2;6;10;8;19;4;2;3;81703204466;2
40;Não;2;3;5;5;6516;8;0;2;18;6;16;8;0;1;90526896609;1
24;Não;3;5;6;5;3907;7;2;1;6;4;13;29;2;6;40789012859;1
46;Não;3;2;5;5;5562;9;7;6;19;9;14;13;9;10;1841452575;2
35;Não;3;3;5;5;6883;8;7;2;17;9;16;27;7;7;66503779239;3
30;Não;3;3;5;5;2862;6;0;1;10;4;12;16;8;10;70221166575;4
47;Não;3;3;7;6;4978;5;0;7;4;9;11;2;0;1;91066436748;2
46;Não;3;5;5;6;10368;5;6;4;13;8;12;2;3;10;62430086230;4
36;Sim;3;5;7;6;6134;5;2;5;16;10;13;13;2;2;77528718199;1
32;Sim;3;2;5;6;6735;5;0;6;10;6;15;1;0;0;23321201439;2
23;Não;2;2;6;5;3295;7;2;1;3;4;13;4;2;3;6863251806;2
31;Não;2;2;8;5;5238;8;4;2;9;4;20;24;4;5;40182058964;4
39;Não;3;3;5;5;6472;7;8;1;9;8;15;1;8;9;74647370520;4
32;Não;3;3;5;6;9610;5;3;3;10;8;13;19;2;4;45967412422;3
40;Não;3;2;6;6;19833;4;8;1;21;9;14;7;8;21;76010657773;2
45;Não;2;3;5;4;9756;12;0;4;9;8;21;4;3;5;37060213648;3
30;Não;2;2;8;5;4968;6;7;0;10;9;16;2;7;9;47829549690;1
24;Não;3;3;6;4;2145;12;2;0;3;8;14;10;1;2;35911280348;4
30;Sim;2;5;10;4;2180;12;2;6;6;8;11;8;2;4;41011190131;4
31;Não;3;3;8;6;8346;5;2;1;6;8;19;5;2;5;30256882518;3
27;Não;2;2;6;5;3445;6;2;1;6;8;11;8;4;6;29851040158;4
29;Sim;2;2;7;6;2760;9;2;1;2;8;13;9;2;2;78111792820;2
29;Não;3;2;5;5;6294;9;2;8;10;8;12;1;2;3;24377240081;3
30;Não;3;5;7;6;7140;5;7;2;12;6;11;15;7;7;652491966;1
34;Não;3;3;6;5;2932;6;0;0;6;9;14;2;2;5;7874666680;4
33;Não;2;2;7;6;5147;5;7;8;13;8;15;2;7;11;71285867466;2
49;Não;2;2;7;6;4507;5;1;3;8;9;12;11;4;5;73378281564;4
33;Sim;2;2;5;6;8564;5;0;2;11;8;20;16;0;0;74940720646;1
38;Não;2;3;6;5;2468;7;1;4;9;6;14;2;5;6;95294714833;2
31;Sim;3;3;7;6;8161;5;0;2;10;9;13;16;0;1;44860336134;3
29;Não;2;5;8;5;2109;6;0;1;1;8;13;4;0;1;1141123005;1
30;Não;3;3;5;5;5294;9;0;3;10;8;16;16;7;7;28175952042;3
32;Não;3;2;8;5;2718;6;7;2;12;9;14;5;7;7;521973421;2
38;Não;3;3;6;5;5811;9;0;3;15;8;16;18;0;1;42718285699;4
43;Sim;3;3;8;5;2437;6;0;9;6;8;16;17;0;1;72783897358;3
42;Não;3;5;6;5;2766;7;3;8;7;8;22;12;4;5;45533501129;2
55;Não;3;3;6;5;19038;11;0;8;34;8;12;2;0;1;48849561277;1
33;Não;3;5;8;5;3055;6;8;5;11;8;15;4;7;9;74538470705;2
41;Não;3;5;5;5;2289;7;3;1;5;9;20;9;4;5;68498502019;1
34;Não;3;5;5;6;4001;5;14;1;15;8;14;10;7;15;55158745322;3
53;Não;2;3;6;5;12965;8;2;4;27;9;20;1;2;3;47778629052;3
43;Não;3;2;5;4;3539;12;7;0;10;8;13;2;8;9;7759937162;4
34;Não;2;2;5;6;6029;5;2;5;6;6;12;3;2;2;46955443095;4
21;Sim;3;2;7;6;2679;9;0;1;1;4;13;7;0;1;25655846144;2
38;Não;2;3;9;5;3702;7;4;1;5;6;11;6;4;5;16937021398;3
22;Sim;2;3;6;5;2398;7;0;1;1;4;17;8;0;1;25976886236;1
31;Não;2;3;7;6;5468;5;7;1;13;9;14;29;7;12;56717603594;4
51;Não;2;3;8;5;13116;4;2;2;15;8;11;3;2;2;25204873551;3
37;Não;3;3;7;6;4189;5;2;1;5;6;14;9;3;5;23560229503;2
46;Não;3;5;6;5;19328;11;1;7;24;9;17;2;2;2;6819925501;4
36;Não;3;3;5;5;8321;9;8;7;15;8;13;10;7;12;54111608049;1
44;Sim;3;5;6;5;2342;6;3;1;6;6;12;1;3;5;89559001763;2
37;Não;3;5;9;4;4071;12;0;2;19;6;13;8;7;10;25363612509;2
35;Sim;3;2;5;6;5813;5;7;1;10;8;18;27;7;10;93470999591;4
33;Não;3;3;5;5;3143;6;8;6;14;9;19;8;6;10;74509515040;1
28;Não;3;3;5;5;2044;6;3;1;5;8;11;1;3;5;97042245551;4
39;Não;3;2;6;5;13464;11;3;7;9;4;21;10;2;4;36538777608;3
46;Não;3;2;5;6;7991;5;2;8;6;6;15;26;2;2;28729224260;2
40;Não;2;3;5;5;3377;7;3;4;7;6;17;2;2;4;17587457994;1
42;Não;3;3;6;5;5538;9;0;5;10;8;18;13;0;0;10319756544;1
35;Não;3;5;6;5;5762;8;7;2;15;6;14;2;7;7;35221354294;4
38;Não;3;5;10;4;2592;12;10;5;13;8;13;2;8;11;60905718007;2
34;Sim;3;3;5;5;5346;7;1;4;11;9;17;9;7;7;44636085400;1
37;Sim;3;2;6;5;4213;8;3;1;10;9;15;10;8;10;20311732491;1
39;Não;3;5;5;6;4127;5;1;2;7;8;18;20;2;2;42430246587;4
43;Não;3;2;5;5;2438;6;2;4;7;8;13;9;2;3;67739970495;3
41;Não;3;2;5;5;6870;9;2;3;11;8;12;5;2;3;30965866990;2
41;Não;2;5;7;6;10447;5;14;0;23;4;13;4;5;22;36236620973;3
30;Não;2;2;6;5;9667;8;7;9;9;8;14;10;2;7;19730922433;3
26;Sim;2;3;6;4;2148;12;1;0;6;6;11;20;4;5;50126410170;2
46;Sim;2;3;6;5;8926;9;7;4;13;6;22;21;7;9;85589358113;2
40;Não;2;5;5;5;6513;9;3;4;12;8;17;1;3;5;66626016240;4
34;Não;3;3;8;6;6799;5;8;1;10;6;21;8;8;10;6669011123;3
58;Não;3;5;6;6;16291;4;9;4;37;8;22;2;14;16;35312583702;2
35;Não;3;3;6;5;2705;7;4;0;6;9;16;23;3;5;39685596863;3
47;Não;2;5;5;5;10333;8;11;8;28;8;12;4;10;22;27811078189;2
40;Não;2;5;5;5;4448;9;4;2;15;8;12;12;7;7;86701989371;1
54;Não;2;3;6;5;6854;6;1;4;14;9;15;7;7;7;22963624933;4
31;Não;2;3;7;6;9637;5;2;2;9;9;14;7;2;3;96884665894;1
28;Não;2;3;6;5;3591;6;2;1;3;8;25;1;2;3;30247386223;1
38;Não;2;3;7;6;5405;9;2;2;20;9;20;2;3;4;77488786264;4
26;Não;3;2;6;6;4684;5;3;1;5;8;13;10;2;5;39740254457;4
58;Não;3;3;5;5;15787;11;2;2;23;9;14;15;2;2;34903017504;3
18;Não;2;2;6;5;1514;6;0;1;0;8;16;14;0;0;53795656291;3
31;Sim;3;3;10;4;2956;12;0;0;2;10;17;18;0;1;47509805122;1
29;Sim;3;5;10;4;2335;12;2;4;4;8;15;13;0;2;33045820092;1
45;Não;2;3;5;6;5154;5;7;4;10;9;22;2;7;8;83046165926;3
36;Não;2;3;9;5;6962;6;0;4;15;9;22;2;0;1;10851685585;2
43;Não;3;3;5;6;5675;5;7;1;7;9;20;2;7;7;32615438001;4
27;Não;2;2;5;5;2379;7;4;0;6;6;14;5;2;5;5793823854;4
29;Não;3;3;6;5;3812;7;8;1;11;4;13;20;10;11;3037638766;4
32;Não;3;2;7;6;4648;5;0;8;4;9;13;10;0;0;37660347842;4
42;Não;3;3;8;5;2936;6;3;3;10;9;22;10;3;6;68614310376;3
47;Não;2;2;5;5;2105;7;2;4;7;9;12;9;0;2;31662542243;3
46;Não;3;5;5;5;8578;8;8;3;12;6;14;2;7;9;6366323599;4
28;Não;3;5;5;4;2706;12;2;1;3;6;15;1;2;3;10802855398;4
29;Não;3;5;5;5;6384;9;0;8;11;4;17;29;6;7;90022952400;3
42;Não;3;2;5;5;3968;7;0;4;8;8;13;8;0;0;16669218570;3
32;Sim;3;2;7;6;9907;5;2;7;7;9;12;2;2;2;90061381654;2
46;Não;2;5;8;6;13225;5;17;2;25;8;12;3;8;19;23584200025;1
27;Não;2;3;6;6;3540;9;8;1;9;4;21;23;8;9;10517731909;3
29;Não;3;3;6;4;2804;12;0;1;1;4;11;6;0;1;10981466379;2
43;Não;2;3;6;5;19392;4;12;7;21;8;13;6;14;16;46765827936;3
48;Não;3;3;5;5;19665;11;10;4;29;8;12;10;9;22;93314530745;2
29;Sim;3;2;5;5;2439;6;0;1;1;6;24;24;0;1;18334394819;4
46;Sim;2;3;5;6;7314;5;7;5;14;8;21;10;7;8;50489780433;2
27;Não;2;3;5;5;4774;6;6;0;8;8;19;15;3;7;51462297859;1
39;Não;3;5;9;5;3902;6;2;8;7;9;14;19;2;2;28212005193;4
55;Não;3;3;8;5;2662;6;2;8;19;9;20;2;4;5;81586447302;4
28;Não;2;3;6;6;2856;9;0;1;1;8;19;3;0;1;792276315;2
30;Sim;3;2;6;6;1081;9;0;1;1;8;13;9;0;1;19775351061;4
22;Sim;3;2;5;5;2472;6;0;1;1;4;23;7;0;1;6846380240;2
